Simulation,Predicted Price,Average Return,Log Return,Simple Return
1615,133.901,-0.0136078,-0.0396744,-0.0388976
1616,132.857,-0.0136078,-0.0396744,-0.0388976
1617,133.376,-0.0136078,-0.0396744,-0.0388976
1618,133.35,-0.0136078,-0.0396744,-0.0388976
1619,132.341,-0.0136078,-0.0396744,-0.0388976
1620,132.418,-0.0136078,-0.0396744,-0.0388976
1621,134.172,-0.0136078,-0.0396744,-0.0388976
1622,133.861,-0.0136078,-0.0396744,-0.0388976
1623,134.11,-0.0136078,-0.0396744,-0.0388976
1624,134.118,-0.0136078,-0.0396744,-0.0388976
1625,133.19,-0.0136078,-0.0396744,-0.0388976
1626,133.332,-0.0136078,-0.0396744,-0.0388976
1627,134.076,-0.0136078,-0.0396744,-0.0388976
1628,133.222,-0.0136078,-0.0396744,-0.0388976
1629,132.438,-0.0136078,-0.0396744,-0.0388976
1630,133.352,-0.0136078,-0.0396744,-0.0388976
1631,132.777,-0.0136078,-0.0396744,-0.0388976
1632,133.857,-0.0136078,-0.0396744,-0.0388976
1633,133.723,-0.0136078,-0.0396744,-0.0388976
1634,134.022,-0.0136078,-0.0396744,-0.0388976
1635,134.161,-0.0136078,-0.0396744,-0.0388976
1636,133.888,-0.0136078,-0.0396744,-0.0388976
1637,132.68,-0.0136078,-0.0396744,-0.0388976
1638,133.842,-0.0136078,-0.0396744,-0.0388976
1639,133.087,-0.0136078,-0.0396744,-0.0388976
1640,133.714,-0.0136078,-0.0396744,-0.0388976
1641,134.039,-0.0136078,-0.0396744,-0.0388976
1642,132.753,-0.0136078,-0.0396744,-0.0388976
1643,133.144,-0.0136078,-0.0396744,-0.0388976
1644,133.174,-0.0136078,-0.0396744,-0.0388976
1645,133.209,-0.0136078,-0.0396744,-0.0388976
1646,132.814,-0.0136078,-0.0396744,-0.0388976
1647,133.944,-0.0136078,-0.0396744,-0.0388976
1648,132.358,-0.0136078,-0.0396744,-0.0388976
1649,134.078,-0.0136078,-0.0396744,-0.0388976
1650,134.196,-0.0136078,-0.0396744,-0.0388976
1651,132.684,-0.0136078,-0.0396744,-0.0388976
1652,134.016,-0.0136078,-0.0396744,-0.0388976
1653,133.823,-0.0136078,-0.0396744,-0.0388976
1654,132.561,-0.0136078,-0.0396744,-0.0388976
1655,133.9,-0.0136078,-0.0396744,-0.0388976
1656,132.782,-0.0136078,-0.0396744,-0.0388976
1657,133.805,-0.0136078,-0.0396744,-0.0388976
1658,133.742,-0.0136078,-0.0396744,-0.0388976
1659,133.917,-0.0136078,-0.0396744,-0.0388976
1660,134.155,-0.0136078,-0.0396744,-0.0388976
1661,132.864,-0.0136078,-0.0396744,-0.0388976
1662,132.464,-0.0136078,-0.0396744,-0.0388976
1663,133.778,-0.0136078,-0.0396744,-0.0388976
1664,132.358,-0.0136078,-0.0396744,-0.0388976
1665,132.255,-0.0136078,-0.0396744,-0.0388976
1666,133.704,-0.0136078,-0.0396744,-0.0388976
1667,134.157,-0.0136078,-0.0396744,-0.0388976
1668,132.843,-0.0136078,-0.0396744,-0.0388976
1669,133.314,-0.0136078,-0.0396744,-0.0388976
1670,133.011,-0.0136078,-0.0396744,-0.0388976
1671,132.329,-0.0136078,-0.0396744,-0.0388976
1672,133.119,-0.0136078,-0.0396744,-0.0388976
1673,133.675,-0.0136078,-0.0396744,-0.0388976
1674,133.382,-0.0136078,-0.0396744,-0.0388976
1675,134.209,-0.0136078,-0.0396744,-0.0388976
1676,132.655,-0.0136078,-0.0396744,-0.0388976
1677,134.109,-0.0136078,-0.0396744,-0.0388976
1678,133.919,-0.0136078,-0.0396744,-0.0388976
1679,132.921,-0.0136078,-0.0396744,-0.0388976
1680,133.953,-0.0136078,-0.0396744,-0.0388976
1681,133.881,-0.0136078,-0.0396744,-0.0388976
1682,133.516,-0.0136078,-0.0396744,-0.0388976
1683,133.736,-0.0136078,-0.0396744,-0.0388976
1684,133.471,-0.0136078,-0.0396744,-0.0388976
1685,133.989,-0.0136078,-0.0396744,-0.0388976
1686,133.403,-0.0136078,-0.0396744,-0.0388976
1687,134.167,-0.0136078,-0.0396744,-0.0388976
1688,133.561,-0.0136078,-0.0396744,-0.0388976
1689,132.914,-0.0136078,-0.0396744,-0.0388976
1690,133.851,-0.0136078,-0.0396744,-0.0388976
1691,133.482,-0.0136078,-0.0396744,-0.0388976
1692,133.69,-0.0136078,-0.0396744,-0.0388976
1693,134.227,-0.0136078,-0.0396744,-0.0388976
1694,133.028,-0.0136078,-0.0396744,-0.0388976
1695,133.958,-0.0136078,-0.0396744,-0.0388976
1696,132.248,-0.0136078,-0.0396744,-0.0388976
1697,132.503,-0.0136078,-0.0396744,-0.0388976
1698,133.882,-0.0136078,-0.0396744,-0.0388976
1699,132.999,-0.0136078,-0.0396744,-0.0388976
1700,133.728,-0.0136078,-0.0396744,-0.0388976
1701,132.662,-0.0136078,-0.0396744,-0.0388976
1702,133.236,-0.0136078,-0.0396744,-0.0388976
1703,132.617,-0.0136078,-0.0396744,-0.0388976
1704,132.11,-0.0136078,-0.0396744,-0.0388976
1705,132.39,-0.0136078,-0.0396744,-0.0388976
1706,132.593,-0.0136078,-0.0396744,-0.0388976
1707,132.672,-0.0136078,-0.0396744,-0.0388976
1708,132.268,-0.0136078,-0.0396744,-0.0388976
1709,132.282,-0.0136078,-0.0396744,-0.0388976
1710,133.504,-0.0136078,-0.0396744,-0.0388976
1711,134.13,-0.0136078,-0.0396744,-0.0388976
1712,134.073,-0.0136078,-0.0396744,-0.0388976
1713,132.789,-0.0136078,-0.0396744,-0.0388976
1714,133.633,-0.0136078,-0.0396744,-0.0388976
1715,133.311,-0.0136078,-0.0396744,-0.0388976
1716,132.547,-0.0136078,-0.0396744,-0.0388976
1717,132.805,-0.0136078,-0.0396744,-0.0388976
1718,133.244,-0.0136078,-0.0396744,-0.0388976
1719,134.02,-0.0136078,-0.0396744,-0.0388976
1720,133.631,-0.0136078,-0.0396744,-0.0388976
1721,132.864,-0.0136078,-0.0396744,-0.0388976
1722,133.269,-0.0136078,-0.0396744,-0.0388976
1723,133.089,-0.0136078,-0.0396744,-0.0388976
1724,132.857,-0.0136078,-0.0396744,-0.0388976
1725,134.213,-0.0136078,-0.0396744,-0.0388976
1726,132.816,-0.0136078,-0.0396744,-0.0388976
1727,133.013,-0.0136078,-0.0396744,-0.0388976
1728,132.482,-0.0136078,-0.0396744,-0.0388976
1729,132.467,-0.0136078,-0.0396744,-0.0388976
1730,133.926,-0.0136078,-0.0396744,-0.0388976
1731,134.122,-0.0136078,-0.0396744,-0.0388976
1732,133.038,-0.0136078,-0.0396744,-0.0388976
1733,132.931,-0.0136078,-0.0396744,-0.0388976
1734,132.507,-0.0136078,-0.0396744,-0.0388976
1735,133.055,-0.0136078,-0.0396744,-0.0388976
1736,133.23,-0.0136078,-0.0396744,-0.0388976
1737,133.008,-0.0136078,-0.0396744,-0.0388976
1738,133.638,-0.0136078,-0.0396744,-0.0388976
1739,133.406,-0.0136078,-0.0396744,-0.0388976
1740,133.198,-0.0136078,-0.0396744,-0.0388976
1741,132.911,-0.0136078,-0.0396744,-0.0388976
1742,133.303,-0.0136078,-0.0396744,-0.0388976
1743,133.038,-0.0136078,-0.0396744,-0.0388976
1744,133.612,-0.0136078,-0.0396744,-0.0388976
1745,132.706,-0.0136078,-0.0396744,-0.0388976
1746,132.123,-0.0136078,-0.0396744,-0.0388976
1747,134.071,-0.0136078,-0.0396744,-0.0388976
1748,133.422,-0.0136078,-0.0396744,-0.0388976
1749,133.275,-0.0136078,-0.0396744,-0.0388976
1750,133.857,-0.0136078,-0.0396744,-0.0388976
1751,132.822,-0.0136078,-0.0396744,-0.0388976
1752,134.053,-0.0136078,-0.0396744,-0.0388976
1753,132.895,-0.0136078,-0.0396744,-0.0388976
1754,133.823,-0.0136078,-0.0396744,-0.0388976
1755,132.678,-0.0136078,-0.0396744,-0.0388976
1756,132.874,-0.0136078,-0.0396744,-0.0388976
1757,132.409,-0.0136078,-0.0396744,-0.0388976
1758,133.603,-0.0136078,-0.0396744,-0.0388976
1759,133.266,-0.0136078,-0.0396744,-0.0388976
1760,132.784,-0.0136078,-0.0396744,-0.0388976
1761,133.296,-0.0136078,-0.0396744,-0.0388976
1762,133.155,-0.0136078,-0.0396744,-0.0388976
1763,133.734,-0.0136078,-0.0396744,-0.0388976
1764,134.142,-0.0136078,-0.0396744,-0.0388976
1765,133.572,-0.0136078,-0.0396744,-0.0388976
1766,132.559,-0.0136078,-0.0396744,-0.0388976
1767,133.138,-0.0136078,-0.0396744,-0.0388976
1768,132.352,-0.0136078,-0.0396744,-0.0388976
1769,134.109,-0.0136078,-0.0396744,-0.0388976
1770,132.317,-0.0136078,-0.0396744,-0.0388976
1771,133.46,-0.0136078,-0.0396744,-0.0388976
1772,132.788,-0.0136078,-0.0396744,-0.0388976
1773,133.53,-0.0136078,-0.0396744,-0.0388976
1774,132.271,-0.0136078,-0.0396744,-0.0388976
1775,132.172,-0.0136078,-0.0396744,-0.0388976
1776,134.15,-0.0136078,-0.0396744,-0.0388976
1777,132.301,-0.0136078,-0.0396744,-0.0388976
1778,134.151,-0.0136078,-0.0396744,-0.0388976
1779,133.338,-0.0136078,-0.0396744,-0.0388976
1780,133.484,-0.0136078,-0.0396744,-0.0388976
1781,133.775,-0.0136078,-0.0396744,-0.0388976
1782,134.074,-0.0136078,-0.0396744,-0.0388976
1783,133.304,-0.0136078,-0.0396744,-0.0388976
1784,132.441,-0.0136078,-0.0396744,-0.0388976
1785,133.664,-0.0136078,-0.0396744,-0.0388976
1786,133.895,-0.0136078,-0.0396744,-0.0388976
1787,133.225,-0.0136078,-0.0396744,-0.0388976
1788,133.984,-0.0136078,-0.0396744,-0.0388976
1789,133.265,-0.0136078,-0.0396744,-0.0388976
1790,132.264,-0.0136078,-0.0396744,-0.0388976
1791,132.537,-0.0136078,-0.0396744,-0.0388976
1792,132.334,-0.0136078,-0.0396744,-0.0388976
1793,133.328,-0.0136078,-0.0396744,-0.0388976
1794,134.184,-0.0136078,-0.0396744,-0.0388976
1795,132.243,-0.0136078,-0.0396744,-0.0388976
1796,132.67,-0.0136078,-0.0396744,-0.0388976
1797,132.51,-0.0136078,-0.0396744,-0.0388976
1798,133.289,-0.0136078,-0.0396744,-0.0388976
1799,132.931,-0.0136078,-0.0396744,-0.0388976
1800,132.387,-0.0136078,-0.0396744,-0.0388976
1801,133.516,-0.0136078,-0.0396744,-0.0388976
1802,132.164,-0.0136078,-0.0396744,-0.0388976
1803,133.083,-0.0136078,-0.0396744,-0.0388976
1804,132.816,-0.0136078,-0.0396744,-0.0388976
1805,132.342,-0.0136078,-0.0396744,-0.0388976
1806,133.163,-0.0136078,-0.0396744,-0.0388976
1807,132.733,-0.0136078,-0.0396744,-0.0388976
1808,132.55,-0.0136078,-0.0396744,-0.0388976
1809,133.081,-0.0136078,-0.0396744,-0.0388976
1810,133.984,-0.0136078,-0.0396744,-0.0388976
1811,133.946,-0.0136078,-0.0396744,-0.0388976
1812,132.626,-0.0136078,-0.0396744,-0.0388976
1813,133.824,-0.0136078,-0.0396744,-0.0388976
1814,133.018,-0.0136078,-0.0396744,-0.0388976
1815,132.975,-0.0136078,-0.0396744,-0.0388976
1816,133.256,-0.0136078,-0.0396744,-0.0388976
1817,132.682,-0.0136078,-0.0396744,-0.0388976
1818,134.114,-0.0136078,-0.0396744,-0.0388976
1819,133.008,-0.0136078,-0.0396744,-0.0388976
1820,133.859,-0.0136078,-0.0396744,-0.0388976
1821,132.146,-0.0136078,-0.0396744,-0.0388976
1822,133.455,-0.0136078,-0.0396744,-0.0388976
1823,134.103,-0.0136078,-0.0396744,-0.0388976
1824,133.381,-0.0136078,-0.0396744,-0.0388976
1825,133.405,-0.0136078,-0.0396744,-0.0388976
1826,132.114,-0.0136078,-0.0396744,-0.0388976
1827,133.964,-0.0136078,-0.0396744,-0.0388976
1828,133.826,-0.0136078,-0.0396744,-0.0388976
1829,133.311,-0.0136078,-0.0396744,-0.0388976
1830,132.664,-0.0136078,-0.0396744,-0.0388976
1831,134.123,-0.0136078,-0.0396744,-0.0388976
1832,132.598,-0.0136078,-0.0396744,-0.0388976
1833,132.736,-0.0136078,-0.0396744,-0.0388976
1834,132.973,-0.0136078,-0.0396744,-0.0388976
1835,133.324,-0.0136078,-0.0396744,-0.0388976
1836,132.986,-0.0136078,-0.0396744,-0.0388976
1837,134.05,-0.0136078,-0.0396744,-0.0388976
1838,133.97,-0.0136078,-0.0396744,-0.0388976
1839,133.446,-0.0136078,-0.0396744,-0.0388976
1840,132.898,-0.0136078,-0.0396744,-0.0388976
1841,133.72,-0.0136078,-0.0396744,-0.0388976
1842,133.16,-0.0136078,-0.0396744,-0.0388976
1843,133.435,-0.0136078,-0.0396744,-0.0388976
1844,133.312,-0.0136078,-0.0396744,-0.0388976
1845,134.093,-0.0136078,-0.0396744,-0.0388976
1846,132.183,-0.0136078,-0.0396744,-0.0388976
1847,132.34,-0.0136078,-0.0396744,-0.0388976
1848,132.542,-0.0136078,-0.0396744,-0.0388976
1849,134.206,-0.0136078,-0.0396744,-0.0388976
1850,133.256,-0.0136078,-0.0396744,-0.0388976
1851,132.172,-0.0136078,-0.0396744,-0.0388976
1852,132.119,-0.0136078,-0.0396744,-0.0388976
1853,132.483,-0.0136078,-0.0396744,-0.0388976
1854,134.184,-0.0136078,-0.0396744,-0.0388976
1855,133.408,-0.0136078,-0.0396744,-0.0388976
1856,133.799,-0.0136078,-0.0396744,-0.0388976
1857,134.206,-0.0136078,-0.0396744,-0.0388976
1858,133.14,-0.0136078,-0.0396744,-0.0388976
1859,133.393,-0.0136078,-0.0396744,-0.0388976
1860,133.283,-0.0136078,-0.0396744,-0.0388976
1861,133.715,-0.0136078,-0.0396744,-0.0388976
1862,133.283,-0.0136078,-0.0396744,-0.0388976
1863,133.793,-0.0136078,-0.0396744,-0.0388976
1864,132.223,-0.0136078,-0.0396744,-0.0388976
1865,134.171,-0.0136078,-0.0396744,-0.0388976
1866,132.885,-0.0136078,-0.0396744,-0.0388976
1867,133.116,-0.0136078,-0.0396744,-0.0388976
1868,133.987,-0.0136078,-0.0396744,-0.0388976
1869,132.623,-0.0136078,-0.0396744,-0.0388976
1870,132.335,-0.0136078,-0.0396744,-0.0388976
1871,132.654,-0.0136078,-0.0396744,-0.0388976
1872,132.116,-0.0136078,-0.0396744,-0.0388976
1873,133.404,-0.0136078,-0.0396744,-0.0388976
1874,134.002,-0.0136078,-0.0396744,-0.0388976
1875,133.334,-0.0136078,-0.0396744,-0.0388976
1876,133.264,-0.0136078,-0.0396744,-0.0388976
1877,134.093,-0.0136078,-0.0396744,-0.0388976
1878,133.584,-0.0136078,-0.0396744,-0.0388976
1879,133.717,-0.0136078,-0.0396744,-0.0388976
1880,134.066,-0.0136078,-0.0396744,-0.0388976
1881,132.611,-0.0136078,-0.0396744,-0.0388976
1882,133.798,-0.0136078,-0.0396744,-0.0388976
1883,134.092,-0.0136078,-0.0396744,-0.0388976
1884,133.003,-0.0136078,-0.0396744,-0.0388976
1885,133.748,-0.0136078,-0.0396744,-0.0388976
1886,133.267,-0.0136078,-0.0396744,-0.0388976
1887,132.572,-0.0136078,-0.0396744,-0.0388976
1888,133.72,-0.0136078,-0.0396744,-0.0388976
1889,132.18,-0.0136078,-0.0396744,-0.0388976
1890,133.877,-0.0136078,-0.0396744,-0.0388976
1891,132.772,-0.0136078,-0.0396744,-0.0388976
1892,133.804,-0.0136078,-0.0396744,-0.0388976
1893,132.929,-0.0136078,-0.0396744,-0.0388976
1894,132.336,-0.0136078,-0.0396744,-0.0388976
1895,133.935,-0.0136078,-0.0396744,-0.0388976
1896,132.867,-0.0136078,-0.0396744,-0.0388976
1897,133.129,-0.0136078,-0.0396744,-0.0388976
1898,132.82,-0.0136078,-0.0396744,-0.0388976
1899,132.623,-0.0136078,-0.0396744,-0.0388976
1900,133.664,-0.0136078,-0.0396744,-0.0388976
1901,133.064,-0.0136078,-0.0396744,-0.0388976
1902,133.186,-0.0136078,-0.0396744,-0.0388976
1903,133.687,-0.0136078,-0.0396744,-0.0388976
1904,132.241,-0.0136078,-0.0396744,-0.0388976
1905,132.956,-0.0136078,-0.0396744,-0.0388976
1906,132.791,-0.0136078,-0.0396744,-0.0388976
1907,133.413,-0.0136078,-0.0396744,-0.0388976
1908,132.817,-0.0136078,-0.0396744,-0.0388976
1909,132.148,-0.0136078,-0.0396744,-0.0388976
1910,132.9,-0.0136078,-0.0396744,-0.0388976
1911,132.65,-0.0136078,-0.0396744,-0.0388976
1912,132.667,-0.0136078,-0.0396744,-0.0388976
1913,132.468,-0.0136078,-0.0396744,-0.0388976
1914,132.51,-0.0136078,-0.0396744,-0.0388976
1915,133.581,-0.0136078,-0.0396744,-0.0388976
1916,134.127,-0.0136078,-0.0396744,-0.0388976
1917,133.687,-0.0136078,-0.0396744,-0.0388976
1918,134.066,-0.0136078,-0.0396744,-0.0388976
1919,133.613,-0.0136078,-0.0396744,-0.0388976
1920,133.776,-0.0136078,-0.0396744,-0.0388976
1921,133.709,-0.0136078,-0.0396744,-0.0388976
1922,132.158,-0.0136078,-0.0396744,-0.0388976
1923,133.347,-0.0136078,-0.0396744,-0.0388976
1924,132.409,-0.0136078,-0.0396744,-0.0388976
1925,132.401,-0.0136078,-0.0396744,-0.0388976
1926,133.05,-0.0136078,-0.0396744,-0.0388976
1927,133.185,-0.0136078,-0.0396744,-0.0388976
1928,133.44,-0.0136078,-0.0396744,-0.0388976
1929,133.782,-0.0136078,-0.0396744,-0.0388976
1930,133.719,-0.0136078,-0.0396744,-0.0388976
1931,132.873,-0.0136078,-0.0396744,-0.0388976
1932,132.616,-0.0136078,-0.0396744,-0.0388976
1933,132.675,-0.0136078,-0.0396744,-0.0388976
1934,132.332,-0.0136078,-0.0396744,-0.0388976
1935,132.765,-0.0136078,-0.0396744,-0.0388976
1936,133.542,-0.0136078,-0.0396744,-0.0388976
1937,133.031,-0.0136078,-0.0396744,-0.0388976
1938,134.092,-0.0136078,-0.0396744,-0.0388976
1939,132.132,-0.0136078,-0.0396744,-0.0388976
1940,133.087,-0.0136078,-0.0396744,-0.0388976
1941,132.759,-0.0136078,-0.0396744,-0.0388976
1942,132.69,-0.0136078,-0.0396744,-0.0388976
1943,133.665,-0.0136078,-0.0396744,-0.0388976
1944,133.136,-0.0136078,-0.0396744,-0.0388976
1945,133.109,-0.0136078,-0.0396744,-0.0388976
1946,133.014,-0.0136078,-0.0396744,-0.0388976
1947,133.03,-0.0136078,-0.0396744,-0.0388976
1948,132.567,-0.0136078,-0.0396744,-0.0388976
1949,132.847,-0.0136078,-0.0396744,-0.0388976
1950,132.415,-0.0136078,-0.0396744,-0.0388976
1951,132.114,-0.0136078,-0.0396744,-0.0388976
1952,132.328,-0.0136078,-0.0396744,-0.0388976
1953,132.481,-0.0136078,-0.0396744,-0.0388976
1954,133.368,-0.0136078,-0.0396744,-0.0388976
1955,132.645,-0.0136078,-0.0396744,-0.0388976
1956,132.79,-0.0136078,-0.0396744,-0.0388976
1957,132.192,-0.0136078,-0.0396744,-0.0388976
1958,133.741,-0.0136078,-0.0396744,-0.0388976
1959,134.144,-0.0136078,-0.0396744,-0.0388976
1960,133.882,-0.0136078,-0.0396744,-0.0388976
1961,133.228,-0.0136078,-0.0396744,-0.0388976
1962,132.785,-0.0136078,-0.0396744,-0.0388976
1963,132.268,-0.0136078,-0.0396744,-0.0388976
1964,133.816,-0.0136078,-0.0396744,-0.0388976
1965,133.025,-0.0136078,-0.0396744,-0.0388976
1966,132.941,-0.0136078,-0.0396744,-0.0388976
1967,133.126,-0.0136078,-0.0396744,-0.0388976
1968,133.97,-0.0136078,-0.0396744,-0.0388976
1969,132.8,-0.0136078,-0.0396744,-0.0388976
1970,133.166,-0.0136078,-0.0396744,-0.0388976
1971,132.825,-0.0136078,-0.0396744,-0.0388976
1972,133.47,-0.0136078,-0.0396744,-0.0388976
1973,133.768,-0.0136078,-0.0396744,-0.0388976
1974,132.262,-0.0136078,-0.0396744,-0.0388976
1975,132.378,-0.0136078,-0.0396744,-0.0388976
1976,132.647,-0.0136078,-0.0396744,-0.0388976
1977,133.184,-0.0136078,-0.0396744,-0.0388976
1978,133.318,-0.0136078,-0.0396744,-0.0388976
1979,133.123,-0.0136078,-0.0396744,-0.0388976
1980,133.945,-0.0136078,-0.0396744,-0.0388976
1981,133.643,-0.0136078,-0.0396744,-0.0388976
1982,133.144,-0.0136078,-0.0396744,-0.0388976
1983,134.184,-0.0136078,-0.0396744,-0.0388976
1984,134.036,-0.0136078,-0.0396744,-0.0388976
1985,132.286,-0.0136078,-0.0396744,-0.0388976
1986,132.595,-0.0136078,-0.0396744,-0.0388976
1987,132.594,-0.0136078,-0.0396744,-0.0388976
1988,132.385,-0.0136078,-0.0396744,-0.0388976
1989,132.108,-0.0136078,-0.0396744,-0.0388976
1990,132.506,-0.0136078,-0.0396744,-0.0388976
1991,134.178,-0.0136078,-0.0396744,-0.0388976
1992,133.243,-0.0136078,-0.0396744,-0.0388976
1993,133.2,-0.0136078,-0.0396744,-0.0388976
1994,132.213,-0.0136078,-0.0396744,-0.0388976
1995,132.828,-0.0136078,-0.0396744,-0.0388976
1996,134.139,-0.0136078,-0.0396744,-0.0388976
1997,133.062,-0.0136078,-0.0396744,-0.0388976
1998,133.867,-0.0136078,-0.0396744,-0.0388976
1999,133.876,-0.0136078,-0.0396744,-0.0388976
2000,133.774,-0.0136078,-0.0396744,-0.0388976
2001,132.802,-0.0136078,-0.0396744,-0.0388976
2002,132.47,-0.0136078,-0.0396744,-0.0388976
2003,133.013,-0.0136078,-0.0396744,-0.0388976
2004,132.341,-0.0136078,-0.0396744,-0.0388976
2005,132.64,-0.0136078,-0.0396744,-0.0388976
2006,133.3,-0.0136078,-0.0396744,-0.0388976
2007,132.896,-0.0136078,-0.0396744,-0.0388976
2008,133.736,-0.0136078,-0.0396744,-0.0388976
2009,132.391,-0.0136078,-0.0396744,-0.0388976
2010,133.932,-0.0136078,-0.0396744,-0.0388976
2011,133.448,-0.0136078,-0.0396744,-0.0388976
2012,133.944,-0.0136078,-0.0396744,-0.0388976
2013,132.844,-0.0136078,-0.0396744,-0.0388976
2014,133.398,-0.0136078,-0.0396744,-0.0388976
2015,133.747,-0.0136078,-0.0396744,-0.0388976
2016,133.038,-0.0136078,-0.0396744,-0.0388976
2017,133.905,-0.0136078,-0.0396744,-0.0388976
2018,132.113,-0.0136078,-0.0396744,-0.0388976
2019,133.332,-0.0136078,-0.0396744,-0.0388976
2020,133.921,-0.0136078,-0.0396744,-0.0388976
2021,132.526,-0.0136078,-0.0396744,-0.0388976
2022,133.276,-0.0136078,-0.0396744,-0.0388976
2023,132.932,-0.0136078,-0.0396744,-0.0388976
2024,133.637,-0.0136078,-0.0396744,-0.0388976
2025,133.397,-0.0136078,-0.0396744,-0.0388976
2026,133.672,-0.0136078,-0.0396744,-0.0388976
2027,133.543,-0.0136078,-0.0396744,-0.0388976
2028,132.233,-0.0136078,-0.0396744,-0.0388976
2029,133.306,-0.0136078,-0.0396744,-0.0388976
2030,133.186,-0.0136078,-0.0396744,-0.0388976
2031,133.916,-0.0136078,-0.0396744,-0.0388976
2032,134.022,-0.0136078,-0.0396744,-0.0388976
2033,133.567,-0.0136078,-0.0396744,-0.0388976
2034,132.698,-0.0136078,-0.0396744,-0.0388976
2035,132.132,-0.0136078,-0.0396744,-0.0388976
2036,134.12,-0.0136078,-0.0396744,-0.0388976
2037,133.911,-0.0136078,-0.0396744,-0.0388976
2038,132.935,-0.0136078,-0.0396744,-0.0388976
2039,133.623,-0.0136078,-0.0396744,-0.0388976
2040,134.212,-0.0136078,-0.0396744,-0.0388976
2041,132.636,-0.0136078,-0.0396744,-0.0388976
2042,132.841,-0.0136078,-0.0396744,-0.0388976
2043,133.923,-0.0136078,-0.0396744,-0.0388976
2044,133.39,-0.0136078,-0.0396744,-0.0388976
2045,134.153,-0.0136078,-0.0396744,-0.0388976
2046,133.437,-0.0136078,-0.0396744,-0.0388976
2047,132.202,-0.0136078,-0.0396744,-0.0388976
2048,133.825,-0.0136078,-0.0396744,-0.0388976
2049,133.458,-0.0136078,-0.0396744,-0.0388976
2050,133.442,-0.0136078,-0.0396744,-0.0388976
2051,133.512,-0.0136078,-0.0396744,-0.0388976
2052,133.896,-0.0136078,-0.0396744,-0.0388976
2053,132.49,-0.0136078,-0.0396744,-0.0388976
2054,132.217,-0.0136078,-0.0396744,-0.0388976
2055,133.3,-0.0136078,-0.0396744,-0.0388976
2056,133.798,-0.0136078,-0.0396744,-0.0388976
2057,133.798,-0.0136078,-0.0396744,-0.0388976
2058,132.613,-0.0136078,-0.0396744,-0.0388976
2059,133.94,-0.0136078,-0.0396744,-0.0388976
2060,132.873,-0.0136078,-0.0396744,-0.0388976
2061,133.711,-0.0136078,-0.0396744,-0.0388976
2062,133.622,-0.0136078,-0.0396744,-0.0388976
2063,132.663,-0.0136078,-0.0396744,-0.0388976
2064,133.046,-0.0136078,-0.0396744,-0.0388976
2065,132.093,-0.0136078,-0.0396744,-0.0388976
2066,132.702,-0.0136078,-0.0396744,-0.0388976
2067,132.933,-0.0136078,-0.0396744,-0.0388976
2068,133.911,-0.0136078,-0.0396744,-0.0388976
2069,133.548,-0.0136078,-0.0396744,-0.0388976
2070,132.327,-0.0136078,-0.0396744,-0.0388976
2071,133.889,-0.0136078,-0.0396744,-0.0388976
2072,134.097,-0.0136078,-0.0396744,-0.0388976
2073,133.076,-0.0136078,-0.0396744,-0.0388976
2074,133.579,-0.0136078,-0.0396744,-0.0388976
2075,133.254,-0.0136078,-0.0396744,-0.0388976
2076,132.997,-0.0136078,-0.0396744,-0.0388976
2077,132.786,-0.0136078,-0.0396744,-0.0388976
2078,133.364,-0.0136078,-0.0396744,-0.0388976
2079,132.591,-0.0136078,-0.0396744,-0.0388976
2080,134.158,-0.0136078,-0.0396744,-0.0388976
2081,132.577,-0.0136078,-0.0396744,-0.0388976
2082,134.016,-0.0136078,-0.0396744,-0.0388976
2083,133.82,-0.0136078,-0.0396744,-0.0388976
2084,132.975,-0.0136078,-0.0396744,-0.0388976
2085,134.142,-0.0136078,-0.0396744,-0.0388976
2086,132.888,-0.0136078,-0.0396744,-0.0388976
2087,132.544,-0.0136078,-0.0396744,-0.0388976
2088,133.706,-0.0136078,-0.0396744,-0.0388976
2089,133.412,-0.0136078,-0.0396744,-0.0388976
2090,132.253,-0.0136078,-0.0396744,-0.0388976
2091,132.351,-0.0136078,-0.0396744,-0.0388976
2092,132.892,-0.0136078,-0.0396744,-0.0388976
2093,133.785,-0.0136078,-0.0396744,-0.0388976
2094,132.922,-0.0136078,-0.0396744,-0.0388976
2095,133.851,-0.0136078,-0.0396744,-0.0388976
2096,133.785,-0.0136078,-0.0396744,-0.0388976
